t_sim_s,step,x,y,z,yaw,is_moving,seed
18.600000,93,-3.1700,-1.7500,0.3000,0.0000,0,12
18.800000,94,-3.1700,-1.7500,0.3000,0.0000,0,12
19.000000,95,-3.1700,-1.7500,0.3000,0.0000,0,12
19.200000,96,-3.1700,-1.7500,0.3000,0.0000,0,12
19.400000,97,-3.1700,-1.7500,0.3000,0.0000,0,12
19.600000,98,-3.1700,-1.7500,0.3000,0.0000,0,12
19.800000,99,-3.1700,-1.7500,0.3000,0.0000,0,12
20.000000,100,-3.4639,-1.7300,0.3000,3.1416,1,12
20.200000,101,-3.6866,-1.5434,0.3000,2.3562,1,12
20.400000,102,-3.8988,-1.3312,0.3000,2.3562,1,12
20.600000,103,-4.1000,-1.1300,0.3000,2.3818,1,12
20.800000,104,-4.1000,-1.1300,0.3000,2.3818,0,12
21.000000,105,-4.1000,-1.1300,0.3000,2.3818,0,12
21.200000,106,-4.1000,-1.1300,0.3000,2.3818,0,12
21.400000,107,-4.1000,-1.1300,0.3000,2.3818,0,12
21.600000,108,-4.1000,-1.1300,0.3000,2.3818,0,12
21.800000,109,-4.1000,-1.1300,0.3000,2.3818,0,12
22.000000,110,-4.1000,-1.1300,0.3000,2.3818,0,12
22.200000,111,-4.1000,-1.1300,0.3000,2.3818,0,12
22.400000,112,-4.1000,-1.1300,0.3000,2.3818,0,12
22.600000,113,-4.1000,-1.1300,0.3000,2.3818,0,12
22.800000,114,-4.1000,-1.1300,0.3000,2.3818,0,12
23.000000,115,-4.1000,-1.1300,0.3000,2.3818,0,12
23.200000,116,-4.1000,-1.1300,0.3000,2.3818,0,12
23.400000,117,-4.1000,-1.1300,0.3000,2.3818,0,12
23.600000,118,-4.1000,-1.1300,0.3000,2.3818,0,12
23.800000,119,-4.1000,-1.1300,0.3000,2.3818,0,12
24.000000,120,-4.1000,-1.1300,0.3000,2.3818,0,12
24.200000,121,-4.1000,-1.1300,0.3000,2.3818,0,12
24.400000,122,-4.1000,-1.1300,0.3000,2.3818,0,12
24.600000,123,-4.1000,-1.1300,0.3000,2.3818,0,12
24.800000,124,-4.1000,-1.1300,0.3000,2.3818,0,12
25.000000,125,-4.1000,-1.1300,0.3000,2.3818,0,12
25.200000,126,-4.1000,-1.1300,0.3000,2.3818,0,12
25.400000,127,-4.1000,-1.1300,0.3000,2.3818,0,12
25.600000,128,-4.1000,-1.1300,0.3000,2.3818,0,12
25.800000,129,-4.1000,-1.1300,0.3000,2.3818,0,12
26.000000,130,-4.1000,-1.1300,0.3000,2.3818,0,12
26.200000,131,-4.1000,-1.1300,0.3000,2.3818,0,12
26.400000,132,-4.1000,-1.1300,0.3000,2.3818,0,12
26.600000,133,-4.1000,-1.1300,0.3000,2.3818,0,12
26.800000,134,-4.1000,-1.1300,0.3000,2.3818,0,12
27.000000,135,-4.1000,-1.1300,0.3000,2.3818,0,12
27.200000,136,-4.1000,-1.1300,0.3000,2.3818,0,12
27.400000,137,-4.1000,-1.1300,0.3000,2.3818,0,12
27.600000,138,-4.1000,-1.1300,0.3000,2.3818,0,12
27.800000,139,-4.1000,-1.1300,0.3000,2.3818,0,12
28.000000,140,-4.1000,-1.1300,0.3000,2.3818,0,12
28.200000,141,-4.1000,-1.1300,0.3000,2.3818,0,12
28.400000,142,-4.1000,-1.1300,0.3000,2.3818,0,12
28.600000,143,-4.1000,-1.1300,0.3000,2.3818,0,12
28.800000,144,-4.1000,-1.1300,0.3000,2.3818,0,12
29.000000,145,-4.1000,-1.1300,0.3000,2.3818,0,12
29.200000,146,-4.1000,-1.1300,0.3000,2.3818,0,12
29.400000,147,-4.1000,-1.1300,0.3000,2.3818,0,12
29.600000,148,-4.1000,-1.1300,0.3000,2.3818,0,12
29.800000,149,-4.1000,-1.1300,0.3000,2.3818,0,12
30.000000,150,-4.1000,-1.1300,0.3000,2.3818,0,12
30.200000,151,-4.1000,-1.1300,0.3000,2.3818,0,12
30.400000,152,-4.1000,-1.1300,0.3000,2.3818,0,12
30.600000,153,-4.1000,-1.1300,0.3000,2.3818,0,12
30.800000,154,-4.1000,-1.1300,0.3000,2.3818,0,12
31.000000,155,-4.1000,-1.1300,0.3000,2.3818,0,12
31.200000,156,-4.1000,-1.1300,0.3000,2.3818,0,12
31.400000,157,-4.1000,-1.1300,0.3000,2.3818,0,12
31.600000,158,-4.1000,-1.1300,0.3000,2.3818,0,12
31.800000,159,-4.1000,-1.1300,0.3000,2.3818,0,12
32.000000,160,-4.1000,-1.1300,0.3000,2.3818,0,12
32.200000,161,-4.1000,-1.1300,0.3000,2.3818,0,12
32.400000,162,-4.1000,-1.1300,0.3000,2.3818,0,12
32.600000,163,-4.1000,-1.1300,0.3000,2.3818,0,12
32.800000,164,-4.1000,-1.1300,0.3000,2.3818,0,12
33.000000,165,-4.1000,-1.1300,0.3000,2.3818,0,12
33.200000,166,-4.1000,-1.1300,0.3000,2.3818,0,12
33.400000,167,-4.1000,-1.1300,0.3000,2.3818,0,12
33.600000,168,-4.1000,-1.1300,0.3000,2.3818,0,12
33.800000,169,-4.1000,-1.1300,0.3000,2.3818,0,12
34.000000,170,-4.1000,-1.1300,0.3000,2.3818,0,12
34.200000,171,-4.1000,-1.1300,0.3000,2.3818,0,12
34.400000,172,-4.1000,-1.1300,0.3000,2.3818,0,12
34.600000,173,-4.1000,-1.1300,0.3000,2.3818,0,12
34.800000,174,-4.1000,-1.1300,0.3000,2.3818,0,12
35.000000,175,-4.1000,-1.1300,0.3000,2.3818,0,12
35.200000,176,-4.1000,-1.1300,0.3000,2.3818,0,12
35.400000,177,-4.1000,-1.1300,0.3000,2.3818,0,12
35.600000,178,-4.1000,-1.1300,0.3000,2.3818,0,12
35.800000,179,-4.1000,-1.1300,0.3000,2.3818,0,12
36.000000,180,-4.1000,-1.1300,0.3000,2.3818,0,12
36.200000,181,-4.1000,-1.1300,0.3000,2.3818,0,12
36.400000,182,-4.1000,-1.1300,0.3000,2.3818,0,12
36.600000,183,-4.1000,-1.1300,0.3000,2.3818,0,12
36.800000,184,-4.4000,-1.1300,0.3000,3.1416,1,12
37.000000,185,-4.7000,-1.1300,0.3000,3.1416,1,12
37.200000,186,-4.9121,-0.9179,0.3000,2.3562,1,12
37.400000,187,-5.0000,-0.8300,0.3000,1.5708,1,12
37.600000,188,-5.0000,-0.8300,0.3000,1.5708,0,12
37.800000,189,-5.0000,-0.8300,0.3000,1.5708,0,12
38.000000,190,-5.0000,-0.8300,0.3000,1.5708,0,12
38.200000,191,-5.0000,-0.8300,0.3000,1.5708,0,12
38.400000,192,-5.0000,-0.8300,0.3000,1.5708,0,12
38.600000,193,-5.0000,-0.8300,0.3000,1.5708,0,12
38.800000,194,-5.0000,-0.8300,0.3000,1.5708,0,12
39.000000,195,-5.0000,-0.8300,0.3000,1.5708,0,12
39.200000,196,-5.0000,-0.8300,0.3000,1.5708,0,12
39.400000,197,-5.0000,-0.8300,0.3000,1.5708,0,12
39.600000,198,-5.0000,-0.8300,0.3000,1.5708,0,12
39.800000,199,-5.0000,-0.8300,0.3000,1.5708,0,12
40.000000,200,-5.0000,-0.8300,0.3000,1.5708,0,12
40.200000,201,-5.0000,-0.8300,0.3000,1.5708,0,12
40.400000,202,-5.0000,-0.8300,0.3000,1.5708,0,12
40.600000,203,-5.0000,-0.8300,0.3000,1.5708,0,12
40.800000,204,-5.0000,-0.8300,0.3000,1.5708,0,12
41.000000,205,-5.0000,-0.8300,0.3000,1.5708,0,12
41.200000,206,-5.0000,-0.8300,0.3000,1.5708,0,12
41.400000,207,-5.0000,-0.8300,0.3000,1.5708,0,12
41.600000,208,-5.0000,-0.8300,0.3000,1.5708,0,12
41.800000,209,-5.0000,-0.8300,0.3000,1.5708,0,12
42.000000,210,-5.0000,-0.8300,0.3000,1.5708,0,12
42.200000,211,-5.0000,-0.8300,0.3000,1.5708,0,12
42.400000,212,-5.0000,-0.8300,0.3000,1.5708,0,12
42.600000,213,-5.0000,-0.8300,0.3000,1.5708,0,12
42.800000,214,-5.0000,-0.8300,0.3000,1.5708,0,12
43.000000,215,-5.0000,-0.8300,0.3000,1.5708,0,12
43.200000,216,-5.0000,-0.8300,0.3000,1.5708,0,12
43.400000,217,-5.0000,-0.8300,0.3000,1.5708,0,12
43.600000,218,-5.0000,-0.8300,0.3000,1.5708,0,12
43.800000,219,-5.0000,-0.8300,0.3000,1.5708,0,12
44.000000,220,-5.0000,-0.8300,0.3000,1.5708,0,12
44.200000,221,-5.0000,-0.8300,0.3000,1.5708,0,12
44.400000,222,-5.0000,-0.8300,0.3000,1.5708,0,12
44.600000,223,-5.0000,-0.8300,0.3000,1.5708,0,12
44.800000,224,-5.0000,-0.8300,0.3000,1.5708,0,12
45.000000,225,-5.0000,-0.8300,0.3000,1.5708,0,12
45.200000,226,-5.0000,-0.8300,0.3000,1.5708,0,12
45.400000,227,-5.0000,-0.8300,0.3000,1.5708,0,12
45.600000,228,-5.0000,-0.8300,0.3000,1.5708,0,12
45.800000,229,-5.0000,-0.8300,0.3000,1.5708,0,12
46.000000,230,-5.0000,-0.8300,0.3000,1.5708,0,12
46.200000,231,-5.0000,-0.8300,0.3000,1.5708,0,12
46.400000,232,-5.0000,-0.8300,0.3000,1.5708,0,12
46.600000,233,-5.0000,-0.8300,0.3000,1.5708,0,12
46.800000,234,-5.0000,-0.8300,0.3000,1.5708,0,12
47.000000,235,-5.0000,-0.8300,0.3000,1.5708,0,12
47.200000,236,-5.0000,-0.8300,0.3000,1.5708,0,12
47.400000,237,-5.0000,-0.8300,0.3000,1.5708,0,12
47.600000,238,-5.0000,-0.8300,0.3000,1.5708,0,12
47.800000,239,-5.0000,-0.8300,0.3000,1.5708,0,12
48.000000,240,-5.0000,-0.8300,0.3000,1.5708,0,12
48.200000,241,-5.0000,-0.8300,0.3000,1.5708,0,12
48.400000,242,-5.0000,-0.8300,0.3000,1.5708,0,12
48.600000,243,-5.0000,-0.8300,0.3000,1.5708,0,12
48.800000,244,-5.0000,-0.8300,0.3000,1.5708,0,12
49.000000,245,-5.0000,-0.8300,0.3000,1.5708,0,12
49.200000,246,-5.0000,-0.8300,0.3000,1.5708,0,12
49.400000,247,-5.0000,-0.8300,0.3000,1.5708,0,12
49.600000,248,-5.0000,-0.8300,0.3000,1.5708,0,12
49.800000,249,-5.0000,-0.8300,0.3000,1.5708,0,12
50.000000,250,-5.0000,-0.8300,0.3000,1.5708,0,12
50.200000,251,-5.0000,-0.8300,0.3000,1.5708,0,12
50.400000,252,-5.0000,-0.8300,0.3000,1.5708,0,12
50.600000,253,-5.0000,-0.8300,0.3000,1.5708,0,12
50.800000,254,-5.0000,-0.8300,0.3000,1.5708,0,12
51.000000,255,-5.0000,-0.8300,0.3000,1.5708,0,12
51.200000,256,-5.0000,-0.8300,0.3000,1.5708,0,12
51.400000,257,-5.0000,-0.8300,0.3000,1.5708,0,12
51.600000,258,-5.0000,-0.8300,0.3000,1.5708,0,12
51.800000,259,-5.0000,-0.8300,0.3000,1.5708,0,12
52.000000,260,-5.0000,-0.8300,0.3000,1.5708,0,12
52.200000,261,-5.0000,-0.8300,0.3000,1.5708,0,12
52.400000,262,-5.0000,-0.8300,0.3000,1.5708,0,12
52.600000,263,-5.0000,-0.8300,0.3000,1.5708,0,12
52.800000,264,-5.0000,-0.8300,0.3000,1.5708,0,12
53.000000,265,-5.0000,-0.8300,0.3000,1.5708,0,12
53.200000,266,-5.0000,-0.8300,0.3000,1.5708,0,12
53.400000,267,-5.0000,-0.8300,0.3000,1.5708,0,12
53.600000,268,-5.0000,-0.8300,0.3000,1.5708,0,12
53.800000,269,-5.0000,-0.8300,0.3000,1.5708,0,12
54.000000,270,-5.0000,-0.8300,0.3000,1.5708,0,12
54.200000,271,-5.0000,-0.8300,0.3000,1.5708,0,12
54.400000,272,-5.3000,-0.8300,0.3000,3.1416,1,12
54.600000,273,-5.6000,-0.8300,0.3000,3.1416,1,12
54.800000,274,-5.9000,-0.8300,0.3000,3.1416,1,12
55.000000,275,-5.9000,-0.8300,0.3000,2.4669,1,12
55.200000,276,-5.9000,-0.8300,0.3000,2.4669,0,12
55.400000,277,-5.9000,-0.8300,0.3000,2.4669,0,12
55.600000,278,-5.9000,-0.8300,0.3000,2.4669,0,12
55.800000,279,-5.9000,-0.8300,0.3000,2.4669,0,12
56.000000,280,-5.9000,-0.8300,0.3000,2.4669,0,12
56.200000,281,-5.9000,-0.8300,0.3000,2.4669,0,12
56.400000,282,-5.9000,-0.8300,0.3000,2.4669,0,12
56.600000,283,-5.9000,-0.8300,0.3000,2.4669,0,12
56.800000,284,-5.9000,-0.8300,0.3000,2.4669,0,12
57.000000,285,-5.9000,-0.8300,0.3000,2.4669,0,12
57.200000,286,-5.9000,-0.8300,0.3000,2.4669,0,12
57.400000,287,-5.9000,-0.8300,0.3000,2.4669,0,12
57.600000,288,-5.9000,-0.8300,0.3000,2.4669,0,12
57.800000,289,-5.9000,-0.8300,0.3000,2.4669,0,12
58.000000,290,-5.9000,-0.8300,0.3000,2.4669,0,12
58.200000,291,-5.9000,-0.8300,0.3000,2.4669,0,12
58.400000,292,-5.9000,-0.8300,0.3000,2.4669,0,12
58.600000,293,-5.9000,-0.8300,0.3000,2.4669,0,12
58.800000,294,-5.9000,-0.8300,0.3000,2.4669,0,12
59.000000,295,-5.9000,-0.8300,0.3000,2.4669,0,12
59.200000,296,-5.9000,-0.8300,0.3000,2.4669,0,12
59.400000,297,-5.9000,-0.8300,0.3000,2.4669,0,12
59.600000,298,-5.9000,-0.8300,0.3000,2.4669,0,12
59.800000,299,-5.9000,-0.8300,0.3000,2.4669,0,12
60.000000,300,-5.9000,-0.8300,0.3000,2.4669,0,12
60.200000,301,-5.9000,-0.8300,0.3000,2.4669,0,12
60.400000,302,-5.9000,-0.8300,0.3000,2.4669,0,12
60.600000,303,-5.9000,-0.8300,0.3000,2.4669,0,12
60.800000,304,-5.9000,-0.8300,0.3000,2.4669,0,12
61.000000,305,-5.9000,-0.8300,0.3000,2.4669,0,12
61.200000,306,-5.9000,-0.8300,0.3000,2.4669,0,12
61.400000,307,-5.9000,-0.8300,0.3000,2.4669,0,12
61.600000,308,-5.9000,-0.8300,0.3000,2.4669,0,12
61.800000,309,-5.9000,-0.8300,0.3000,2.4669,0,12
62.000000,310,-5.9000,-0.8300,0.3000,2.4669,0,12
62.200000,311,-5.9000,-0.8300,0.3000,2.4669,0,12
62.400000,312,-5.9000,-0.8300,0.3000,2.4669,0,12
62.600000,313,-5.9000,-0.8300,0.3000,2.4669,0,12
62.800000,314,-5.9000,-0.8300,0.3000,2.4669,0,12
63.000000,315,-5.9000,-0.8300,0.3000,2.4669,0,12
63.200000,316,-5.9000,-0.8300,0.3000,2.4669,0,12
63.400000,317,-5.9000,-0.8300,0.3000,2.4669,0,12
63.600000,318,-5.9000,-0.8300,0.3000,2.4669,0,12
63.800000,319,-5.9000,-0.8300,0.3000,2.4669,0,12
64.000000,320,-5.9000,-0.8300,0.3000,2.4669,0,12
64.200000,321,-5.9000,-0.8300,0.3000,2.4669,0,12
64.400000,322,-5.9000,-0.8300,0.3000,2.4669,0,12
64.600000,323,-5.9000,-0.8300,0.3000,2.4669,0,12
64.800000,324,-5.9000,-0.8300,0.3000,2.4669,0,12
65.000000,325,-5.9000,-0.8300,0.3000,2.4669,0,12
65.200000,326,-5.9000,-0.8300,0.3000,2.4669,0,12
65.400000,327,-5.9000,-0.8300,0.3000,2.4669,0,12
65.600000,328,-5.9000,-0.8300,0.3000,2.4669,0,12
65.800000,329,-5.9000,-0.8300,0.3000,2.4669,0,12
66.000000,330,-5.9000,-0.8300,0.3000,2.4669,0,12
66.200000,331,-5.9000,-0.8300,0.3000,2.4669,0,12
66.400000,332,-5.9000,-0.8300,0.3000,2.4669,0,12
66.600000,333,-5.9000,-0.8300,0.3000,2.4669,0,12
66.800000,334,-5.9000,-0.8300,0.3000,2.4669,0,12
67.000000,335,-5.9000,-0.8300,0.3000,2.4669,0,12
67.200000,336,-5.9000,-0.8300,0.3000,2.4669,0,12
67.400000,337,-5.9000,-0.8300,0.3000,2.4669,0,12
67.600000,338,-5.9000,-0.8300,0.3000,2.4669,0,12
67.800000,339,-5.9000,-0.8300,0.3000,2.4669,0,12
68.000000,340,-5.9000,-0.8300,0.3000,2.4669,0,12
68.200000,341,-5.9000,-0.8300,0.3000,2.4669,0,12
68.400000,342,-5.9000,-0.8300,0.3000,2.4669,0,12
68.600000,343,-5.9000,-0.8300,0.3000,2.4669,0,12
68.800000,344,-5.9000,-0.8300,0.3000,2.4669,0,12
69.000000,345,-5.9000,-0.8300,0.3000,2.4669,0,12
69.200000,346,-5.9000,-0.8300,0.3000,2.4669,0,12
69.400000,347,-5.9000,-0.8300,0.3000,2.4669,0,12
69.600000,348,-5.9000,-0.8300,0.3000,2.4669,0,12
69.800000,349,-5.9000,-0.8300,0.3000,2.4669,0,12
70.000000,350,-5.9000,-0.8300,0.3000,2.4669,0,12
70.200000,351,-5.9000,-0.8300,0.3000,2.4669,0,12
70.400000,352,-5.9000,-0.8300,0.3000,2.4669,0,12
70.600000,353,-5.9000,-0.8300,0.3000,2.4669,0,12
70.800000,354,-5.9000,-0.8300,0.3000,2.4669,0,12
71.000000,355,-5.9000,-0.8300,0.3000,2.4669,0,12
71.200000,356,-5.9000,-0.8300,0.3000,2.4669,0,12
71.400000,357,-5.9000,-0.8300,0.3000,2.4669,0,12
71.600000,358,-5.9000,-0.8300,0.3000,2.4669,0,12
71.800000,359,-5.9000,-0.8300,0.3000,2.4669,0,12
72.000000,360,-5.9000,-0.8300,0.3000,2.4669,0,12
72.200000,361,-5.9000,-0.8300,0.3000,2.4669,0,12
72.400000,362,-5.9000,-0.8300,0.3000,2.4669,0,12
72.600000,363,-5.6000,-0.8300,0.3000,0.0000,1,12
72.800000,364,-5.3000,-0.8300,0.3000,0.0000,1,12
73.000000,365,-5.0000,-0.8300,0.3000,0.0000,1,12
73.200000,366,-4.7000,-0.8300,0.3000,0.0000,1,12
73.400000,367,-4.4000,-0.8300,0.3000,0.0000,1,12
73.600000,368,-4.1000,-0.8300,0.3000,0.0000,1,12
73.800000,369,-3.8000,-0.8300,0.3000,0.0000,1,12
74.000000,370,-3.5000,-0.8300,0.3000,0.0000,1,12
74.200000,371,-3.2879,-0.6179,0.3000,0.7854,1,12
74.400000,372,-3.0757,-0.4057,0.3000,0.7854,1,12
74.600000,373,-2.8636,-0.1936,0.3000,0.7854,1,12
74.800000,374,-2.6515,0.0185,0.3000,0.7854,1,12
75.000000,375,-2.3728,0.0700,0.3000,0.0000,1,12
75.200000,376,-2.0728,0.0700,0.3000,0.0000,1,12
75.400000,377,-1.7728,0.0700,0.3000,0.0000,1,12
75.600000,378,-1.5393,-0.0907,0.3000,-0.7854,1,12
75.800000,379,-1.4000,-0.3329,0.3000,-1.5708,1,12
76.000000,380,-1.4000,-0.6329,0.3000,-1.5708,1,12
76.200000,381,-1.4000,-0.9329,0.3000,-1.5708,1,12
76.400000,382,-1.4000,-1.2329,0.3000,-1.5708,1,12
76.600000,383,-1.4000,-1.5329,0.3000,-1.5708,1,12
76.800000,384,-1.4000,-1.8329,0.3000,-1.5708,1,12
77.000000,385,-1.4000,-2.1329,0.3000,-1.5708,1,12
77.200000,386,-1.4000,-2.4329,0.3000,-1.5708,1,12
77.400000,387,-1.4000,-2.7329,0.3000,-1.5708,1,12
77.600000,388,-1.4728,-3.0028,0.3000,-2.3562,1,12
77.800000,389,-1.6849,-3.2149,0.3000,-2.3562,1,12
78.000000,390,-1.9787,-3.2300,0.3000,3.1416,1,12
78.200000,391,-2.2787,-3.2300,0.3000,3.1416,1,12
78.400000,392,-2.5787,-3.2300,0.3000,3.1416,1,12
78.600000,393,-2.8787,-3.2300,0.3000,3.1416,1,12
78.800000,394,-3.1787,-3.2300,0.3000,3.1416,1,12
79.000000,395,-3.4787,-3.2300,0.3000,3.1416,1,12
79.200000,396,-3.7787,-3.2300,0.3000,3.1416,1,12
79.400000,397,-4.0787,-3.2300,0.3000,3.1416,1,12
79.600000,398,-4.3787,-3.2300,0.3000,3.1416,1,12
79.800000,399,-4.6787,-3.2300,0.3000,3.1416,1,12
80.000000,400,-4.8971,-3.4271,0.3000,-2.3562,1,12
80.200000,401,-5.0000,-3.6844,0.3000,-1.5708,1,12
80.400000,402,-5.0000,-3.9844,0.3000,-1.5708,1,12
80.600000,403,-5.1092,-4.2392,0.3000,-2.3562,1,12
80.800000,404,-5.3213,-4.4513,0.3000,-2.3562,1,12
81.000000,405,-5.5335,-4.6635,0.3000,-2.3562,1,12
81.200000,406,-5.7456,-4.8756,0.3000,-2.3562,1,12
81.400000,407,-5.9000,-5.0300,0.3000,1.9138,1,12
81.600000,408,-5.9000,-5.0300,0.3000,1.9138,0,12
81.800000,409,-5.9000,-5.0300,0.3000,1.9138,0,12
82.000000,410,-5.9000,-5.0300,0.3000,1.9138,0,12
82.200000,411,-5.9000,-5.0300,0.3000,1.9138,0,12
82.400000,412,-5.9000,-5.0300,0.3000,1.9138,0,12
82.600000,413,-5.9000,-5.0300,0.3000,1.9138,0,12
82.800000,414,-5.9000,-5.0300,0.3000,1.9138,0,12
83.000000,415,-5.9000,-5.0300,0.3000,1.9138,0,12
83.200000,416,-5.9000,-5.0300,0.3000,1.9138,0,12
83.400000,417,-5.9000,-5.0300,0.3000,1.9138,0,12
83.600000,418,-5.9000,-5.0300,0.3000,1.9138,0,12
83.800000,419,-5.9000,-5.0300,0.3000,1.9138,0,12
84.000000,420,-5.9000,-5.0300,0.3000,1.9138,0,12
84.200000,421,-5.9000,-5.0300,0.3000,1.9138,0,12
84.400000,422,-5.9000,-5.0300,0.3000,1.9138,0,12
