candidate_id,cell_index,grid_i,grid_j,x,y,measured_probability,measured_confidence,simulated_hit_probability,absolute_residual
quadtree_3_4_1_1,339,15,12,-0.74273014068603516,-3.7008798122406006,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_3_4_1_1,340,16,12,-0.44272994995117188,-3.7008798122406006,0.099999685828489393,3.2329694477084558e-13,0,0.099999685828489393
quadtree_3_4_1_1,341,17,12,-0.1427302360534668,-3.7008798122406006,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_3_4_1_1,354,3,13,-4.3427300453186035,-3.4008798599243164,0.099999685828489393,5.8841820305133297e-15,0,0.099999685828489393
quadtree_3_4_1_1,355,4,13,-4.0427303314208984,-3.4008798599243164,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_3_4_1_1,356,5,13,-3.7427301406860352,-3.4008798599243164,0.099999771658971004,2.0469542394430107e-08,0,0.099999771658971004
quadtree_3_4_1_1,357,6,13,-3.442730188369751,-3.4008798599243164,0.10000007206617201,3.8885643272035253e-07,0,0.10000007206617201
quadtree_3_4_1_1,358,7,13,-3.1427302360534668,-3.4008798599243164,0.099999750201344439,2.0537701983514012e-08,0,0.099999750201344439
quadtree_3_4_1_1,359,8,13,-2.8427300453186035,-3.4008798599243164,0.099999685828489393,2.0537701983514012e-08,0,0.099999685828489393
quadtree_3_4_1_1,360,9,13,-2.5427300930023193,-3.4008798599243164,0.10000000769313278,3.8885643860453456e-07,0,0.10000000769313278
quadtree_3_4_1_1,361,10,13,-2.2427301406860352,-3.4008798599243164,0.099999943320130402,2.0537701983514012e-08,0,0.099999943320130402
quadtree_3_4_1_1,362,11,13,-1.942730188369751,-3.4008798599243164,0.099999685828489393,2.0537701983514012e-08,0,0.099999685828489393
quadtree_3_4_1_1,363,12,13,-1.6427299976348877,-3.4008798599243164,0.10037900762483198,3.8885643272035253e-07,0,0.10037900762483198
quadtree_3_4_1_1,364,13,13,-1.3427300453186035,-3.4008798599243164,0.10000193890033127,2.0469548278612137e-08,0,0.10000193890033127
quadtree_3_4_1_1,365,14,13,-1.0427298545837402,-3.4008798599243164,0.099999793116601565,1.3631940021241462e-10,0,0.099999793116601565
quadtree_3_4_1_1,366,15,13,-0.74273014068603516,-3.4008798599243164,0.099999685828489393,2.0469548278612137e-08,0,0.099999685828489393
quadtree_3_4_1_1,367,16,13,-0.44272994995117188,-3.4008798599243164,0.099999685828489393,3.888564268361705e-07,0,0.099999685828489393
quadtree_3_4_1_1,368,17,13,-0.1427302360534668,-3.4008798599243164,0.099999685828489393,2.0469542394430107e-08,0,0.099999685828489393
quadtree_3_4_1_1,369,18,13,0.15726995468139648,-3.4008798599243164,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_3_4_1_1,370,19,13,0.45727014541625977,-3.4008798599243164,0.099999685828489393,5.8841820305133297e-15,0,0.099999685828489393
quadtree_3_4_1_1,381,3,14,-4.3427300453186035,-3.1008796691894531,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_3_4_1_1,382,4,14,-4.0427303314208984,-3.1008796691894531,0.1000025611852684,2.8732799562947164e-06,0,0.1000025611852684
quadtree_3_4_1_1,383,5,14,-3.7427301406860352,-3.1008796691894531,0.10068283657521804,0.0011584929845049885,0,0.10068283657521804
quadtree_3_4_1_1,384,6,14,-3.442730188369751,-3.1008796691894531,0.10281661819325183,0.0085285582538292548,0,0.10281661819325183
quadtree_3_4_1_1,385,7,14,-3.1427302360534668,-3.1008796691894531,0.10043581785133149,0.001161362935786614,0,0.10043581785133149
quadtree_3_4_1_1,386,8,14,-2.8427300453186035,-3.1008796691894531,0.10004342494237306,0.001161362935786614,0,0.10004342494237306
quadtree_3_4_1_1,387,9,14,-2.5427300930023193,-3.1008796691894531,0.10251881959052056,0.0085285583214075311,0,0.10251881959052056
quadtree_3_4_1_1,388,10,14,-2.2427301406860352,-3.1008796691894531,0.10152121582231577,0.001161362935786614,0,0.10152121582231577
quadtree_3_4_1_1,389,11,14,-1.942730188369751,-3.1008796691894531,0.10036243079657436,0.001161362935786614,0,0.10036243079657436
quadtree_3_4_1_1,390,12,14,-1.6427299976348877,-3.1008796691894531,0.17722725444379095,0.0085285582538292548,0,0.17722725444379095
quadtree_3_4_1_1,391,13,14,-1.3427300453186035,-3.1008796691894531,0.10418345063922807,0.0011584930525857517,0,0.10418345063922807
quadtree_3_4_1_1,392,14,14,-1.0427298545837402,-3.1008796691894531,0.10000067288298053,5.7465516568599995e-06,0,0.10000067288298053
quadtree_3_4_1_1,393,15,14,-0.74273014068603516,-3.1008796691894531,0.10010676732343193,0.0011584930525857517,0,0.10010676732343193
quadtree_3_4_1_1,394,16,14,-0.44272994995117188,-3.1008796691894531,0.10047123639498901,0.0085285581862508675,0,0.10047123639498901
quadtree_3_4_1_1,395,17,14,-0.1427302360534668,-3.1008796691894531,0.10006038432382147,0.0011584929845049885,0,0.10006038432382147
quadtree_3_4_1_1,396,18,14,0.15726995468139648,-3.1008796691894531,0.099999943320130402,2.8732799562947164e-06,0,0.099999943320130402
quadtree_3_4_1_1,397,19,14,0.45727014541625977,-3.1008796691894531,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_3_4_1_1,407,2,15,-4.6427302360534668,-2.800879955291748,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_3_4_1_1,408,3,15,-4.3427300453186035,-2.800879955291748,0.099999685828489393,2.0469542394430107e-08,0,0.099999685828489393
quadtree_3_4_1_1,409,4,15,-4.0427303314208984,-2.800879955291748,0.10016470847702785,0.0011584929845049885,0,0.10016470847702785
quadtree_3_4_1_1,410,5,15,-3.7427301406860352,-2.800879955291748,0.21993634890439828,0.37352133514344055,0,0.21993634890439828
quadtree_3_4_1_1,411,6,15,-3.442730188369751,-2.800879955291748,0.96379878650185058,0.96842601880044776,0,0.96379878650185058
quadtree_3_4_1_1,412,7,15,-3.1427302360534668,-2.800879955291748,0.19791321469214129,0.37424710628161484,0,0.19791321469214129
quadtree_3_4_1_1,413,8,15,-2.8427300453186035,-2.800879955291748,0.12941319446620136,0.37424710628161895,0,0.12941319446620136
quadtree_3_4_1_1,414,9,15,-2.5427300930023193,-2.800879955291748,0.95879627867456285,0.96842601944675277,0,0.95879627867456285
quadtree_3_4_1_1,415,10,15,-2.2427301406860352,-2.800879955291748,0.36127884575599389,0.37424710628161895,0,0.36127884575599389
quadtree_3_4_1_1,416,11,15,-1.942730188369751,-2.800879955291748,0.11669332955721656,0.37424710628161484,0,0.11669332955721656
quadtree_3_4_1_1,417,12,15,-1.6427299976348877,-2.800879955291748,0.99950389162593312,0.96842601880044799,0,0.99950389162593312
quadtree_3_4_1_1,418,13,15,-1.3427300453186035,-2.800879955291748,0.16544935279431128,0.37352134796717218,0,0.16544935279431128
quadtree_3_4_1_1,419,14,15,-1.0427298545837402,-2.800879955291748,0.10046916785386784,0.0023156438630148601,0,0.10046916785386784
quadtree_3_4_1_1,420,15,15,-0.74273014068603516,-2.800879955291748,0.20974765995381184,0.37352134796716796,0,0.20974765995381184
quadtree_3_4_1_1,421,16,15,-0.44272994995117188,-2.800879955291748,0.83658927490326285,0.96842601815414309,0,0.83658927490326285
quadtree_3_4_1_1,422,17,15,-0.1427302360534668,-2.800879955291748,0.17719683653795715,0.37352133514343644,0,0.17719683653795715
quadtree_3_4_1_1,423,18,15,0.15726995468139648,-2.800879955291748,0.10026426835458702,0.0011584929845049885,0,0.10026426835458702
quadtree_3_4_1_1,424,19,15,0.45727014541625977,-2.800879955291748,0.099999685828489393,2.0469542394430107e-08,0,0.099999685828489393
quadtree_3_4_1_1,425,20,15,0.75726985931396484,-2.800879955291748,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_3_4_1_1,434,2,16,-4.6427302360534668,-2.5008797645568848,0.099999685828489393,3.2329694477084558e-13,0,0.099999685828489393
quadtree_3_4_1_1,435,3,16,-4.3427300453186035,-2.5008797645568848,0.099999707286103634,3.888564268361705e-07,0,0.099999707286103634
quadtree_3_4_1_1,436,4,16,-4.0427303314208984,-2.5008797645568848,0.10053274968159154,0.0085285581862508675,0,0.10053274968159154
quadtree_3_4_1_1,437,5,16,-3.7427301406860352,-2.5008797645568848,0.84343422924968958,0.96842601815415308,0,0.84343422924968958
quadtree_3_4_1_1,438,6,16,-3.442730188369751,-2.5008797645568848,0.99999999184219224,0.9999999999918443,0,0.99999999184219224
quadtree_3_4_1_1,439,7,16,-3.1427302360534668,-2.5008797645568848,0.84417054470008912,0.96869529869548687,0,0.84417054470008912
quadtree_3_4_1_1,440,8,16,-2.8427300453186035,-2.5008797645568848,0.83772817961892232,0.96869529869549709,0,0.83772817961892232
quadtree_3_4_1_1,441,9,16,-2.5427300930023193,-2.5008797645568848,0.99999999184219424,0.9999999999918443,0,0.99999999184219424
quadtree_3_4_1_1,442,10,16,-2.2427301406860352,-2.5008797645568848,0.83692490726669067,0.96869529869549698,0,0.83692490726669067
quadtree_3_4_1_1,443,11,16,-1.942730188369751,-2.5008797645568848,0.21265436657491699,0.96869529869548687,0,0.21265436657491699
quadtree_3_4_1_1,444,12,16,-1.6427299976348877,-2.5008797645568848,0.99999999184219224,0.9999999999918443,0,0.99999999184219224
quadtree_3_4_1_1,445,13,16,-1.3427300453186035,-2.5008797645568848,0.21172140097188352,0.96842603043189879,0,0.21172140097188352
quadtree_3_4_1_1,446,14,16,-1.0427298545837402,-2.5008797645568848,0.10339974779337802,0.01698438006776537,0,0.10339974779337802
quadtree_3_4_1_1,447,15,16,-0.74273014068603516,-2.5008797645568848,0.97132224429826919,0.96842603043188857,0,0.97132224429826919
quadtree_3_4_1_1,448,16,16,-0.44272994995117188,-2.5008797645568848,0.99999999184219224,0.9999999999918443,0,0.99999999184219224
quadtree_3_4_1_1,449,17,16,-0.1427302360534668,-2.5008797645568848,0.97132224429826919,0.96842601815414286,0,0.97132224429826919
quadtree_3_4_1_1,450,18,16,0.15726995468139648,-2.5008797645568848,0.10339866473342096,0.0085285581862508675,0,0.10339866473342096
quadtree_3_4_1_1,451,19,16,0.45727014541625977,-2.5008797645568848,0.10000017935465255,3.888564268361705e-07,0,0.10000017935465255
quadtree_3_4_1_1,452,20,16,0.75726985931396484,-2.5008797645568848,0.099999685828489393,3.2329694477084558e-13,0,0.099999685828489393
quadtree_3_4_1_1,461,2,17,-4.6427302360534668,-2.2008800506591797,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_3_4_1_1,462,3,17,-4.3427300453186035,-2.2008800506591797,0.099999685828489393,2.0469542394430107e-08,0,0.099999685828489393
quadtree_3_4_1_1,463,4,17,-4.0427303314208984,-2.2008800506591797,0.10015830491271427,0.0011584929845049885,0,0.10015830491271427
quadtree_3_4_1_1,464,5,17,-3.7427301406860352,-2.2008800506591797,0.19789077213218231,0.37352133514344055,0,0.19789077213218231
quadtree_3_4_1_1,465,6,17,-3.442730188369751,-2.2008800506591797,0.96379880313902222,0.96842601880044776,0,0.96379880313902222
quadtree_3_4_1_1,466,7,17,-3.1427302360534668,-2.2008800506591797,0.22081335816866521,0.37424710628161484,0,0.22081335816866521
quadtree_3_4_1_1,467,8,17,-2.8427300453186035,-2.2008800506591797,0.36170142560881702,0.37424710628161895,0,0.36170142560881702
quadtree_3_4_1_1,468,9,17,-2.5427300930023193,-2.2008800506591797,0.95879627867456285,0.96842601944675277,0,0.95879627867456285
quadtree_3_4_1_1,469,10,17,-2.2427301406860352,-2.2008800506591797,0.12921653424856472,0.37424710628161895,0,0.12921653424856472
quadtree_3_4_1_1,470,11,17,-1.942730188369751,-2.2008800506591797,0.16546887518956555,0.37424710628161484,0,0.16546887518956555
quadtree_3_4_1_1,471,12,17,-1.6427299976348877,-2.2008800506591797,0.99950389138948748,0.96842601880044799,0,0.99950389138948748
quadtree_3_4_1_1,472,13,17,-1.3427300453186035,-2.2008800506591797,0.11616820243380632,0.37352134796717218,0,0.11616820243380632
quadtree_3_4_1_1,473,14,17,-1.0427298545837402,-2.2008800506591797,0.10026439740302484,0.0023156438630148601,0,0.10026439740302484
quadtree_3_4_1_1,474,15,17,-0.74273014068603516,-2.2008800506591797,0.17719683653795715,0.37352134796716796,0,0.17719683653795715
quadtree_3_4_1_1,475,16,17,-0.44272994995117188,-2.2008800506591797,0.83658927490326285,0.96842601815414309,0,0.83658927490326285
quadtree_3_4_1_1,476,17,17,-0.1427302360534668,-2.2008800506591797,0.20974765995381184,0.37352133514343644,0,0.20974765995381184
quadtree_3_4_1_1,477,18,17,0.15726995468139648,-2.2008800506591797,0.10046785348802056,0.0011584929845049885,0,0.10046785348802056
quadtree_3_4_1_1,478,19,17,0.45727014541625977,-2.2008800506591797,0.099999685828489393,2.0469542394430107e-08,0,0.099999685828489393
quadtree_3_4_1_1,479,20,17,0.75726985931396484,-2.2008800506591797,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_3_4_1_1,489,3,18,-4.3427300453186035,-1.9008798599243164,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_3_4_1_1,490,4,18,-4.0427303314208984,-1.9008798599243164,0.10000133807676148,2.8732799562947164e-06,0,0.10000133807676148
quadtree_3_4_1_1,491,5,18,-3.7427301406860352,-1.9008798599243164,0.10043581785133149,0.0011584929845049885,0,0.10043581785133149
quadtree_3_4_1_1,492,6,18,-3.442730188369751,-1.9008798599243164,0.10281661819325183,0.0085285582538292548,0,0.10281661819325183
quadtree_3_4_1_1,493,7,18,-3.1427302360534668,-1.9008798599243164,0.10069294011657115,0.001161362935786614,0,0.10069294011657115
quadtree_3_4_1_1,494,8,18,-2.8427300453186035,-1.9008798599243164,0.10152412999349925,0.001161362935786614,0,0.10152412999349925
quadtree_3_4_1_1,495,9,18,-2.5427300930023193,-1.9008798599243164,0.10251881959052056,0.0085285583214075311,0,0.10251881959052056
quadtree_3_4_1_1,496,10,18,-2.2427301406860352,-1.9008798599243164,0.10004196526694442,0.001161362935786614,0,0.10004196526694442
quadtree_3_4_1_1,497,11,18,-1.942730188369751,-1.9008798599243164,0.10418345063922807,0.001161362935786614,0,0.10418345063922807
quadtree_3_4_1_1,498,12,18,-1.6427299976348877,-1.9008798599243164,0.17722725444379095,0.0085285582538292548,0,0.17722725444379095
quadtree_3_4_1_1,499,13,18,-1.3427300453186035,-1.9008798599243164,0.1003523567179162,0.0011584930525857517,0,0.1003523567179162
quadtree_3_4_1_1,500,14,18,-1.0427298545837402,-1.9008798599243164,0.099999943320130402,5.7465516568599995e-06,0,0.099999943320130402
quadtree_3_4_1_1,501,15,18,-0.74273014068603516,-1.9008798599243164,0.10006038432382147,0.0011584930525857517,0,0.10006038432382147
quadtree_3_4_1_1,502,16,18,-0.44272994995117188,-1.9008798599243164,0.10047123639498901,0.0085285581862508675,0,0.10047123639498901
quadtree_3_4_1_1,503,17,18,-0.1427302360534668,-1.9008798599243164,0.10010676732343193,0.0011584929845049885,0,0.10010676732343193
quadtree_3_4_1_1,504,18,18,0.15726995468139648,-1.9008798599243164,0.10000047976294213,2.8732799562947164e-06,0,0.10000047976294213
quadtree_3_4_1_1,505,19,18,0.45727014541625977,-1.9008798599243164,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_3_4_1_1,516,3,19,-4.3427300453186035,-1.6008796691894531,0.099999685828489393,5.8841820305133297e-15,0,0.099999685828489393
quadtree_3_4_1_1,517,4,19,-4.0427303314208984,-1.6008796691894531,0.099999685828489393,6.815970010620731e-11,0,0.099999685828489393
quadtree_3_4_1_1,518,5,19,-3.7427301406860352,-1.6008796691894531,0.099999750201344439,2.0469542394430107e-08,0,0.099999750201344439
quadtree_3_4_1_1,519,6,19,-3.442730188369751,-1.6008796691894531,0.10000007206617201,3.8885643272035253e-07,0,0.10000007206617201
quadtree_3_4_1_1,520,7,19,-3.1427302360534668,-1.6008796691894531,0.099999771658971004,2.0537701983514012e-08,0,0.099999771658971004
quadtree_3_4_1_1,521,8,19,-2.8427300453186035,-1.6008796691894531,0.099999943320130402,2.0537701983514012e-08,0,0.099999943320130402
quadtree_3_4_1_1,522,9,19,-2.5427300930023193,-1.6008796691894531,0.10000000769313278,3.8885643860453456e-07,0,0.10000000769313278
quadtree_3_4_1_1,523,10,19,-2.2427301406860352,-1.6008796691894531,0.099999793116601565,2.0537701983514012e-08,0,0.099999793116601565
quadtree_3_4_1_1,524,11,19,-1.942730188369751,-1.6008796691894531,0.10000193890033127,2.0537701983514012e-08,0,0.10000193890033127
quadtree_3_4_1_1,525,12,19,-1.6427299976348877,-1.6008796691894531,0.10037900762483198,3.8885643272035253e-07,0,0.10037900762483198
quadtree_3_4_1_1,526,13,19,-1.3427300453186035,-1.6008796691894531,0.099999685828489393,2.0469548278612137e-08,0,0.099999685828489393
quadtree_3_4_1_1,545,5,20,-3.7427301406860352,-1.300879955291748,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_3_4_1_1,546,6,20,-3.442730188369751,-1.300879955291748,0.099999685828489393,3.2329694477084558e-13,0,0.099999685828489393
quadtree_3_4_1_1,547,7,20,-3.1427302360534668,-1.300879955291748,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_3_4_1_1,548,8,20,-2.8427300453186035,-1.300879955291748,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_3_4_1_1,549,9,20,-2.5427300930023193,-1.300879955291748,0.099999685828489393,3.2329694477084558e-13,0,0.099999685828489393
quadtree_3_4_1_1,550,10,20,-2.2427301406860352,-1.300879955291748,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_3_4_1_1,551,11,20,-1.942730188369751,-1.300879955291748,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_3_4_1_1,552,12,20,-1.6427299976348877,-1.300879955291748,0.10000011498155192,3.2329694477084558e-13,0,0.10000011498155192
quadtree_3_4_1_1,553,13,20,-1.3427300453186035,-1.300879955291748,0.099999685828489393,6.6613381477509392e-15,0,0.099999685828489393
quadtree_3_3_1_1,28,1,1,-4.9427304267883301,-7.000880241394043,1,1,0.86000001430511475,0.13999998569488525
quadtree_3_3_1_1,29,2,1,-4.6427302360534668,-7.000880241394043,0.99999999999402112,0.99999996862044538,0.93999999761581421,0.060000002378206907
quadtree_3_3_1_1,30,3,1,-4.3427300453186035,-7.000880241394043,0.16546637305934297,0.041921624445660499,0.99000000953674316,0.82453363647740019
quadtree_3_3_1_1,31,4,1,-4.0427303314208984,-7.000880241394043,0.10005012251938028,2.3331362926093391e-06,0.98000001907348633,0.87994989655410605
quadtree_3_3_1_1,32,5,1,-3.7427301406860352,-7.000880241394043,0.099999685828489393,2.0471164985380597e-08,0.93999999761581421,0.84000031178732482
quadtree_3_3_1_1,33,6,1,-3.442730188369751,-7.000880241394043,0.099999685828489393,1.3631940021241462e-10,0.89499998092651367,0.79500029509802428
quadtree_3_3_1_1,34,7,1,-3.1427302360534668,-7.000880241394043,0.099999685828489393,2.0469548278612137e-08,0.79500001668930054,0.69500033086081114
quadtree_3_3_1_1,35,8,1,-2.8427300453186035,-7.000880241394043,0.099999685828489393,3.888564268361705e-07,0.74000000953674316,0.64000032370825377
quadtree_3_3_1_1,36,9,1,-2.5427300930023193,-7.000880241394043,0.099999685828489393,2.0469542394430107e-08,0.51499998569488525,0.41500029986639586
quadtree_3_3_1_1,37,10,1,-2.2427301406860352,-7.000880241394043,0.099999685828489393,6.815970010620731e-11,0.43999999761581421,0.34000031178732482
